"No.","Time","Source","Destination","Protocol","Length","Info"
"235","7.936276","142.250.194.35","192.168.29.45","QUIC","341","Protected Payload (KP0)"
"236","7.936276","142.250.194.35","192.168.29.45","QUIC","990","Protected Payload (KP0)"
"237","7.936612","142.250.194.35","192.168.29.45","QUIC","67","Protected Payload (KP0)"
"238","7.950831","216.58.200.170","192.168.29.45","QUIC","162","Protected Payload (KP0)"
"239","7.952391","142.250.195.74","192.168.29.45","QUIC","1292","Initial, SCID=f589bcf3197a3c8f, PKN: 3, CRYPTO, PADDING"
"240","7.952744","142.250.195.74","192.168.29.45","QUIC","344","Protected Payload (KP0)"
"241","7.952744","142.250.195.74","192.168.29.45","QUIC","990","Protected Payload (KP0)"
"242","7.953084","142.250.195.74","192.168.29.45","QUIC","87","Protected Payload (KP0)"
"243","7.955297","142.250.195.74","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"244","7.965597","192.168.29.45","142.250.194.35","QUIC","1292","Initial, DCID=e92082a9b20978e1, PKN: 5, PADDING, PING, PADDING"
"245","7.966909","192.168.29.45","142.250.195.74","QUIC","120","Handshake, DCID=f589bcf3197a3c8f"
"246","7.967198","192.168.29.45","142.250.195.74","QUIC","73","Protected Payload (KP0), DCID=f589bcf3197a3c8f"
"247","7.968198","192.168.29.45","142.251.220.4","QUIC","79","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"248","7.968924","192.168.29.45","216.58.200.170","QUIC","74","Protected Payload (KP0), DCID=eefac4aa38d47983"
"249","7.969703","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"250","7.970658","216.58.200.170","192.168.29.45","QUIC","71","Protected Payload (KP0)"
"251","7.971295","192.168.29.45","142.250.194.35","QUIC","1292","Handshake, DCID=e92082a9b20978e1"
"252","7.971557","192.168.29.45","142.250.194.35","QUIC","73","Protected Payload (KP0), DCID=e92082a9b20978e1"
"253","7.973561","192.168.29.45","142.250.195.74","QUIC","1288","Protected Payload (KP0), DCID=f589bcf3197a3c8f"
"254","7.973725","192.168.29.45","142.250.195.74","QUIC","1292","Protected Payload (KP0), DCID=f589bcf3197a3c8f"
"255","7.984193","192.168.29.45","142.250.195.74","QUIC","503","Protected Payload (KP0), DCID=f589bcf3197a3c8f"
"256","7.984553","192.168.29.45","142.250.195.74","QUIC","191","Protected Payload (KP0), DCID=f589bcf3197a3c8f"
"257","7.986350","142.250.195.74","192.168.29.45","QUIC","162","Protected Payload (KP0)"
"258","7.991901","142.250.195.74","192.168.29.45","QUIC","67","Protected Payload (KP0)"
"259","7.994308","142.250.195.74","192.168.29.45","QUIC","67","Protected Payload (KP0)"
"260","8.004180","142.250.195.74","192.168.29.45","QUIC","67","Protected Payload (KP0)"
"261","8.004425","142.250.194.35","192.168.29.45","QUIC","1292","Initial, SCID=e92082a9b20978e1, PKN: 8, ACK, CRYPTO, PADDING"
"262","8.009931","142.250.194.35","192.168.29.45","QUIC","162","Protected Payload (KP0)"
"263","8.016600","142.251.220.4","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"264","8.028936","142.250.195.74","192.168.29.45","QUIC","72","Protected Payload (KP0)"
"265","8.050539","142.250.195.74","192.168.29.45","QUIC","883","Protected Payload (KP0)"
"266","8.050899","142.250.195.74","192.168.29.45","QUIC","305","Protected Payload (KP0)"
"267","8.054803","192.168.29.45","142.251.220.4","QUIC","75","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"268","8.055746","192.168.29.45","142.250.194.35","QUIC","75","Protected Payload (KP0), DCID=e92082a9b20978e1"
"269","8.063072","216.58.200.170","192.168.29.45","QUIC","64","Protected Payload (KP0)"
"270","8.068238","192.168.29.45","142.250.195.74","QUIC","74","Protected Payload (KP0), DCID=f589bcf3197a3c8f"
"271","8.068947","192.168.29.45","142.250.195.74","QUIC","77","Protected Payload (KP0), DCID=f589bcf3197a3c8f"
"272","8.099550","192.168.29.45","216.58.200.170","QUIC","74","Protected Payload (KP0), DCID=eefac4aa38d47983"
"273","8.099792","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=eefac4aa38d47983"
"274","8.100683","216.58.200.170","192.168.29.45","QUIC","1288","Protected Payload (KP0)"
"275","8.100683","216.58.200.170","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"276","8.100683","216.58.200.170","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"277","8.101505","216.58.200.170","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"278","8.102545","216.58.200.170","192.168.29.45","QUIC","472","Protected Payload (KP0)"
"279","8.108040","192.168.29.45","216.58.200.170","QUIC","80","Protected Payload (KP0), DCID=eefac4aa38d47983"
"280","8.108242","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=eefac4aa38d47983"
"281","8.108344","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=eefac4aa38d47983"
"282","8.108535","192.168.29.45","216.58.200.170","QUIC","75","Protected Payload (KP0), DCID=eefac4aa38d47983"
"283","8.113255","142.250.195.74","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"284","8.168170","216.58.200.170","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"285","8.174004","142.251.220.4","192.168.29.45","QUIC","1287","Protected Payload (KP0)"
"286","8.174004","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"287","8.174365","142.251.220.4","192.168.29.45","QUIC","314","Protected Payload (KP0)"
"288","8.175610","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"289","8.205019","192.168.29.45","142.251.220.4","QUIC","75","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"290","8.238085","142.251.220.4","192.168.29.45","QUIC","742","Protected Payload (KP0)"
"291","8.239213","142.251.220.4","192.168.29.45","QUIC","770","Protected Payload (KP0)"
"292","8.242088","142.251.220.4","192.168.29.45","QUIC","711","Protected Payload (KP0)"
"293","8.243583","142.251.220.4","192.168.29.45","QUIC","1121","Protected Payload (KP0)"
"294","8.246727","142.251.220.4","192.168.29.45","QUIC","1208","Protected Payload (KP0)"
"295","8.251648","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"296","8.252163","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"297","8.257807","142.251.220.4","192.168.29.45","QUIC","1287","Protected Payload (KP0)"
"298","8.257807","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"299","8.257807","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"300","8.258227","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"301","8.258227","142.251.220.4","192.168.29.45","QUIC","88","Protected Payload (KP0)"
"302","8.258227","142.251.220.4","192.168.29.45","QUIC","84","Protected Payload (KP0)"
"303","8.265192","142.251.220.4","192.168.29.45","QUIC","1287","Protected Payload (KP0)"
"304","8.265192","142.251.220.4","192.168.29.45","QUIC","254","Protected Payload (KP0)"
"305","8.280502","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"306","8.280502","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"307","8.281729","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"308","8.281729","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"309","8.282635","142.251.220.4","192.168.29.45","QUIC","577","Protected Payload (KP0)"
"310","8.295275","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"311","8.295275","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"312","8.296717","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"313","8.296717","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"314","8.298150","142.251.220.4","192.168.29.45","QUIC","482","Protected Payload (KP0)"
"315","8.307286","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"316","8.307535","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"317","8.310652","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"318","8.311137","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"319","8.311730","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"320","8.311975","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"321","8.313729","142.251.220.4","192.168.29.45","QUIC","1222","Protected Payload (KP0)"
"322","8.325331","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"323","8.325331","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"324","8.326851","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"325","8.326851","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"326","8.328581","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"327","8.328581","142.251.220.4","192.168.29.45","QUIC","1140","Protected Payload (KP0)"
"328","8.345662","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"329","8.345662","142.251.220.4","192.168.29.45","QUIC","1092","Protected Payload (KP0)"
"330","8.351431","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"331","8.351431","142.251.220.4","192.168.29.45","QUIC","1162","Protected Payload (KP0)"
"332","8.366528","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"333","8.366528","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"334","8.368012","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"335","8.368012","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"336","8.368807","142.251.220.4","192.168.29.45","QUIC","1273","Protected Payload (KP0)"
"337","8.375093","192.168.29.45","142.251.220.4","QUIC","75","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"338","8.390946","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"339","8.390946","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"340","8.392429","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"341","8.392429","142.251.220.4","192.168.29.45","QUIC","1028","Protected Payload (KP0)"
"342","8.424494","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"343","8.424494","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"344","8.426868","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"345","8.426868","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"346","8.427635","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"347","8.427635","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"348","8.428986","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"349","8.428986","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"350","8.430507","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"351","8.430507","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"352","8.432013","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"353","8.432013","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"354","8.433486","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"355","8.433486","142.251.220.4","192.168.29.45","QUIC","530","Protected Payload (KP0)"
"356","8.450057","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"357","8.450057","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"358","8.451581","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"359","8.451581","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"360","8.451581","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"361","8.451821","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"362","8.455118","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"363","8.455118","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"364","8.455118","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"365","8.455401","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"366","8.457062","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"367","8.457062","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"368","8.459033","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"369","8.459033","142.251.220.4","192.168.29.45","QUIC","488","Protected Payload (KP0)"
"370","8.495617","142.251.220.4","192.168.29.45","QUIC","1285","Protected Payload (KP0)"
"371","8.495617","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"372","8.497650","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"373","8.497650","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"374","8.497650","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"375","8.498000","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"376","8.499433","192.168.29.45","142.251.220.4","QUIC","71","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"377","8.499616","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"378","8.499616","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"379","8.501109","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"380","8.501109","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"381","8.502657","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"382","8.502657","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"383","8.504106","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"384","8.504106","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"385","8.518129","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"386","8.518654","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"387","8.540254","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"388","8.540254","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"389","8.541734","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"390","8.541734","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"391","8.541734","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"392","8.542076","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"393","8.544762","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"394","8.544762","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"395","8.544762","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"396","8.545026","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"397","8.547839","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"398","8.547839","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"399","8.547839","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"400","8.548056","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"401","8.550267","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"402","8.550267","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"403","8.739097","192.168.29.45","142.251.220.4","QUIC","75","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"404","8.742865","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"405","8.757019","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"406","8.757626","192.168.29.45","142.251.220.4","QUIC","74","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"407","8.763814","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"408","8.763814","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"409","8.766218","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"410","8.766218","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"411","8.766218","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"412","8.766569","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"413","8.773047","192.168.29.45","216.58.196.98","QUIC","1292","Initial, DCID=484239a0610d0809, PKN: 1, CRYPTO, PING, CRYPTO, PING"
"414","8.779269","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"415","8.779269","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"416","8.780805","142.251.220.4","192.168.29.45","QUIC","1292","Protected Payload (KP0)"
"417","8.780805","142.251.220.4","192.168.29.45","QUIC","1214","Protected Payload (KP0)"
"418","8.787777","192.168.29.45","216.58.196.98","QUIC","1292","Initial, DCID=484239a0610d0809, PKN: 2, PING, CRYPTO, PING"
"419","8.795986","192.168.29.45","216.58.196.98","QUIC","123","0-RTT, DCID=484239a0610d0809"
"420","8.826173","192.168.29.45","142.251.220.4","QUIC","75","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"421","8.826524","192.168.29.45","142.251.220.4","QUIC","75","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"422","8.827088","192.168.29.45","142.251.220.4","QUIC","75","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"423","8.841277","216.58.196.98","192.168.29.45","QUIC","82","Initial, SCID=e84239a0610d0809, PKN: 1, ACK"
"424","8.847570","192.168.29.45","142.251.220.4","QUIC","76","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"425","8.848077","192.168.29.45","142.251.220.4","QUIC","627","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"426","8.855336","216.58.196.98","192.168.29.45","QUIC","1292","Initial, SCID=e84239a0610d0809, PKN: 2, ACK, PADDING"
"427","8.857822","192.168.29.45","216.58.196.98","QUIC","772","0-RTT, DCID=484239a0610d0809"
"428","8.858437","192.168.29.45","142.251.220.4","QUIC","75","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"429","8.884087","192.168.29.45","142.251.220.4","QUIC","77","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"430","8.896882","142.251.220.4","192.168.29.45","QUIC","74","Protected Payload (KP0)"
"431","8.916620","216.58.196.98","192.168.29.45","QUIC","1292","Initial, SCID=e84239a0610d0809, PKN: 3, CRYPTO, PADDING"
"432","8.916948","216.58.196.98","192.168.29.45","QUIC","353","Protected Payload (KP0)"
"433","8.916948","216.58.196.98","192.168.29.45","QUIC","981","Protected Payload (KP0)"
"434","8.917252","216.58.196.98","192.168.29.45","QUIC","88","Protected Payload (KP0)"
"435","8.917252","216.58.196.98","192.168.29.45","QUIC","66","Protected Payload (KP0)"
"436","8.933311","192.168.29.45","142.251.220.4","QUIC","77","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"437","8.933480","192.168.29.45","142.251.220.4","QUIC","77","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"438","8.933594","192.168.29.45","142.251.220.4","QUIC","77","Protected Payload (KP0), DCID=f1b75c15cd428dcc"
"439","8.935177","192.168.29.45","216.58.196.98","QUIC","120","Handshake, DCID=e84239a0610d0809"
"440","8.935407","192.168.29.45","216.58.196.98","QUIC","73","Protected Payload (KP0), DCID=e84239a0610d0809"
